Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/96747945/clean-title-2016-bmw-535-i-ny-long-island,96747945,"12,825 USD",12/17/2025 06:30 pm GMT+3:30,2016,BMW,535 I,3.0L  6,6,WBA5B1C51GG******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96729935/clean-title-2014-honda-cr-v-lx-pa-philadelphia-east-sublot,96729935,$1 USD,12/17/2025 06:30 pm GMT+3:30,2014,HOND,CR-V LX,2.4L  4,4,5J6RM4H34EL******,CERTIFICATE OF TITLE,"160,838 A",ACTUAL,MINOR DENT/SCRATCHES,"1,850 USD",0 USD,58,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96708965/salvage-2019-cadillac-xt5-luxury-ny-syracuse,96708965,"20,216 USD",12/17/2025 06:30 pm GMT+3:30,2019,CADI,XT5 LUXURY,3.6L  6,6,1GYKNDRSXKZ******,MV-907A SALVAGE CERTIFICATE,"54,617 A",ACTUAL,FRONT END,"2,650 USD",0 USD,104,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/96688355/clean-title-2020-mercedes-benz-glb-250-4matic-ma-north-boston,96688355,"21,000 USD",12/17/2025 06:30 pm GMT+3:30,2020,MERZ,GLB 250 4M,2.0L  4,4,W1N4M4HB0LW******,CERTIFICATE OF TITLE (P),"87,386 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,8,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96686745/salvage-2009-gmc-sierra-k3500-slt-pa-scranton,96686745,$1 USD,12/17/2025 06:30 pm GMT+3:30,2009,GMC,SIERRA K35,6.6L  8,8,1GTJK936X9F******,CERTIFICATE OF SALVAGE (P),0 E,EXEMPT,BURN - ENGINE,60 USD,0 USD,2055,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/96681285/salvage-2002-audi-tt-quattro-pa-philadelphia-east-sublot,96681285,"5,686 USD",12/17/2025 06:30 pm GMT+3:30,2002,AUDI,TT QUATTRO,1.8L  4,4,TRUWT28N621******,CERTIFICATE OF SALVAGE,"130,248 A",ACTUAL,SIDE,375 USD,0 USD,31,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96678725/clean-title-2015-chevrolet-malibu-ls-pa-philadelphia-east-sublot,96678725,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,CHEV,MALIBU LS,2.5L  4,4,1G11A5SL2FF******,CERT OF TITLE,"170,372 A",ACTUAL,FRONT END,0 USD,0 USD,50,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96678715/clean-title-2015-tesla-model-s-ny-long-island,96678715,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,TESL,MODEL S,,,5YJSA1E26FF******,CERTIFICATE OF TITLE,"164,031 A",ACTUAL,MINOR DENT/SCRATCHES,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96677875/clean-title-2004-mercedes-benz-sl-500-ny-long-island,96677875,"20,000 USD",12/17/2025 06:30 pm GMT+3:30,2004,MERZ,SL 500,5.0L  8,8,WDBSK75F74F******,CERTIFICATE OF TITLE,"69,568 E",EXEMPT,REAR END,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96677715/clean-title-2014-ram-1500-st-ny-long-island,96677715,"14,725 USD",12/17/2025 06:30 pm GMT+3:30,2014,RAM,1500 ST,5.7L  8,8,1C6RR7KT3ES******,CERTIFICATE OF TITLE,"232,546 A",ACTUAL,MECHANICAL,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96670565/salvage-2006-honda-cr-v-se-ny-albany,96670565,"5,300 USD",12/17/2025 06:30 pm GMT+3:30,2006,HOND,CR-V SE,2.4L  4,4,SHSRD789X6U******,MV-907A SALVAGE CERTIFICATE,"130,933 E",EXEMPT,FRONT END,200 USD,0 USD,74,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96666585/salvage-2011-nissan-rogue-s-ny-long-island,96666585,"3,889 USD",12/17/2025 06:30 pm GMT+3:30,2011,NISS,ROGUE S,2.5L  4,4,JN8AS5MVXBW******,MV-907A SALVAGE CERTIFICATE,"105,770 N",NOT ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96661845/salvage-2014-dodge-dart-sxt-ny-albany,96661845,"4,528 USD",12/17/2025 06:30 pm GMT+3:30,2014,DODG,DART SXT,2.4L  4,4,1C3CDFBB3ED******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,BURN - ENGINE,0 USD,0 USD,123,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96646895/clean-title-2022-mercedes-benz-s-500-4matic-ma-north-boston,96646895,$1 USD,12/17/2025 06:30 pm GMT+3:30,2022,MERZ,S 500 4MAT,3.0L  6,6,W1K6G6DB2NA******,CERTIFICATE OF TITLE (P),"125,621 A",ACTUAL,NORMAL WEAR,125 USD,0 USD,145,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96632375/salvage-2015-jeep-renegade-latitude-ny-long-island,96632375,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,JEP,RENEGADE L,2.4L  4,4,ZACCJBBT0FP******,MV-907A SALVAGE CERTIFICATE,"192,143 A",ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96629205/clean-title-2017-nissan-pathfinder-s-pa-philadelphia-east-sublot,96629205,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,NISS,PATHFINDER,3.5L  6,6,5N1DR2MM9HC******,CERTIFICATE OF TITLE,"106,676 A",ACTUAL,MINOR DENT/SCRATCHES,"1,050 USD",0 USD,102,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96628905/clean-title-2025-chevrolet-trax-1lt-pa-philadelphia-east-sublot,96628905,$1 USD,12/17/2025 06:30 pm GMT+3:30,2025,CHEV,TRAX 1LT,1.2L  3,3,KL77LHEP9SC******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,"1,200 USD",0 USD,122,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96627955/clean-title-2021-mercedes-benz-e-350-ma-north-boston,96627955,$1 USD,12/17/2025 06:30 pm GMT+3:30,2021,MERZ,E 350,2.0L  4,4,W1KZF8DB7MA******,CERT OF TITLE-LEMON LAW BUYBAC (P),"104,087 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,94,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627725/clean-title-2022-mercedes-benz-gle-350-ma-north-boston,96627725,$1 USD,12/17/2025 06:30 pm GMT+3:30,2022,MERZ,GLE 350,2.0L  4,4,4JGFB4JB1NA******,CERTIFICATE OF TITLE (P),"76,670 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,93,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627645/clean-title-2018-land-rover-range-rover-velar-r-dynamic-se-ma-north-boston,96627645,$1 USD,12/17/2025 06:30 pm GMT+3:30,2018,LAND,RANGE ROVE,3.0L  6,6,SALYL2RV1JA******,CERTIFICATE OF TITLE (P),"135,466 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,92,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627575/clean-title-2002-gmc-yukon-ny-long-island,96627575,$1 USD,12/17/2025 06:30 pm GMT+3:30,2002,GMC,YUKON,5.3L  8,8,1GKEK13Z52J******,CERTIFICATE OF TITLE,"286,798 A",ACTUAL,MINOR DENT/SCRATCHES,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96627565/clean-title-2018-mercedes-benz-gle-coupe-43-amg-ma-north-boston,96627565,$1 USD,12/17/2025 06:30 pm GMT+3:30,2018,MERZ,GLE COUPE,3.0L  6,6,4JGED6EB0JA******,CERTIFICATE OF TITLE (P),"132,098 A",ACTUAL,MINOR DENT/SCRATCHES,"2,750 USD",0 USD,91,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627415/clean-title-2020-land-rover-range-rover-evoque-s-ma-north-boston,96627415,$1 USD,12/17/2025 06:30 pm GMT+3:30,2020,LAND,RANGE ROVE,2.0L  4,4,SALZT2GX1LH******,CERTIFICATE OF TITLE (P),"99,631 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,90,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627355/clean-title-2020-mercedes-benz-gls-450-4matic-ma-north-boston,96627355,$1 USD,12/17/2025 06:30 pm GMT+3:30,2020,MERZ,GLS 450 4M,3.0L  6,6,4JGFF5KE8LA******,CERTIFICATE OF TITLE (P),"107,764 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,89,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96627265/clean-title-2021-mercedes-benz-gle-coupe-amg-53-4matic-ma-north-boston,96627265,$1 USD,12/17/2025 06:30 pm GMT+3:30,2021,MERZ,GLE COUPE,3.0L  6,6,4JGFD6BB7MA******,CERTIFICATE OF TITLE (P),"56,802 A",ACTUAL,MINOR DENT/SCRATCHES,"5,100 USD",0 USD,88,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96624825/clean-title-2021-ford-f150-super-cab-pa-philadelphia-east-sublot,96624825,$1 USD,12/17/2025 06:30 pm GMT+3:30,2021,FORD,F150 SUPER,3.5L  6,6,1FTFX1E83MK******,CERTIFICATE OF TITLE (P),"52,123 A",ACTUAL,UNDERCARRIAGE,"7,100 USD",0 USD,14,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96609085/2020-mazda-mx-5-miata-grand-touring-ny-long-island,96609085,"20,000 USD",12/17/2025 06:30 pm GMT+3:30,2020,MAZD,MX-5 MIATA,2.0L  4,4,JM1NDAM74L0******,CERT OF TITLE- NON REPAIR,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96599015/clean-title-2011-honda-cr-v-exl-ny-albany,96599015,"6,900 USD",12/17/2025 06:30 pm GMT+3:30,2011,HOND,CR-V EXL,2.4L  4,4,5J6RE4H78BL******,CERTIFICATE OF TITLE,"99,114 A",ACTUAL,NORMAL WEAR,"1,700 USD",0 USD,77,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96594245/clean-title-2011-chevrolet-malibu-ls-ma-west-warren,96594245,$1 USD,12/17/2025 06:30 pm GMT+3:30,2011,CHEV,MALIBU,2.4L  4,4,1G1ZB5E17BF******,CERTIFICATE OF TITLE,"152,306 A",ACTUAL,SIDE,300 USD,0 USD,2044,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/96588585/clean-title-2009-toyota-rav4-ma-west-warren,96588585,$1 USD,12/17/2025 06:30 pm GMT+3:30,2009,TOYT,RAV4,2.5L  4,4,JTMBF33V195******,CERTIFICATE OF TITLE,"188,430 A",ACTUAL,MINOR DENT/SCRATCHES,425 USD,0 USD,2067,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/96586335/clean-title-2016-kia-sorento-ex-nj-trenton,96586335,"5,200 USD",12/17/2025 06:30 pm GMT+3:30,2016,KIA,SORENTO EX,2.0L  4,4,5XYPH4A19GG******,CERTIFICATE OF TITLE,"135,637 A",ACTUAL,NORMAL WEAR,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/96579475/clean-title-2008-toyota-highlander-limited-ny-long-island,96579475,$1 USD,12/17/2025 06:30 pm GMT+3:30,2008,TOYT,HIGHLANDER,3.5L  6,6,JTEES42A182******,CERTIFICATE OF TITLE,"213,683 A",ACTUAL,MINOR DENT/SCRATCHES,375 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96576485/clean-title-2013-bmw-x3-xdrive28i-ma-north-boston,96576485,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,BMW,X3 XDRIVE2,2.0L  4,4,5UXWX9C52D0******,CERTIFICATE OF TITLE (P),"178,406 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96574675/clean-title-2019-honda-civic-sport-ny-long-island,96574675,"21,520 USD",12/17/2025 06:30 pm GMT+3:30,2019,HOND,CIVIC SPOR,2.0L  4,4,2HGFC2F83KH******,CERT OF TITLE-REBUILT SALVAGE,"187,086 A",ACTUAL,SIDE,0 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96571125/clean-title-2019-volkswagen-tiguan-s-pa-philadelphia-east-sublot,96571125,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,VOLK,TIGUAN,2.0L  4,4,3VV0B7AX8KM******,CERT OF TITLE,"104,562 A",ACTUAL,SIDE,20 USD,0 USD,207,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96568715/clean-title-2021-nissan-rogue-s-ma-north-boston,96568715,$1 USD,12/17/2025 06:30 pm GMT+3:30,2021,NISS,ROGUE S,2.5L  4,4,5N1AT3AB8MC******,CERTIFICATE OF TITLE (P),"162,432 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,139,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96567225/clean-title-2011-acura-tsx-ma-north-boston,96567225,$1 USD,12/17/2025 06:30 pm GMT+3:30,2011,ACUR,TSX,2.4L  4,4,JH4CW2H58BC******,CERTIFICATE OF TITLE (P),"92,089 A",ACTUAL,MINOR DENT/SCRATCHES,575 USD,0 USD,2391,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96567185/clean-title-2012-toyota-highlander-base-ma-north-boston,96567185,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,TOYT,HIGHLANDER,3.5L  6,6,5TDBK3EH2CS******,CERTIFICATE OF TITLE (P),"340,733 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,2346,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96554775/clean-title-2011-subaru-outback-2-5i-premium-ma-west-warren,96554775,$1 USD,12/17/2025 06:30 pm GMT+3:30,2011,SUBA,OUTBACK 2.,2.5L  4,4,4S4BRBGC3B3******,CERTIFICATE OF TITLE,"119,963 A",ACTUAL,MINOR DENT/SCRATCHES,425 USD,0 USD,2068,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/96549005/salvage-2020-nissan-rogue-s-ny-long-island,96549005,"14,671 USD",12/17/2025 06:30 pm GMT+3:30,2020,NISS,ROGUE S,2.5L  4,4,5N1AT2MV6LC******,MV-907A SALVAGE CERTIFICATE,"38,459 A",ACTUAL,SIDE,"2,150 USD",0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96543385/clean-title-2011-toyota-highlander-base-ma-freetown,96543385,"9,927 USD",12/17/2025 06:30 pm GMT+3:30,2011,TOYT,HIGHLANDER,3.5L  6,6,5TDZK3EH3BS******,CERT OF TITLE-RECONSTRCTD COLL,0 N,NOT ACTUAL,MECHANICAL,325 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/96536985/clean-title-2015-hyundai-sonata-hybrid-pa-philadelphia-east-sublot,96536985,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,HYUN,SONATA HYB,2.4L  4,4,KMHEC4A47FA******,CERTIFICATE OF TITLE,"205,400 A",ACTUAL,SIDE,400 USD,0 USD,41,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/96534985/clean-title-2018-bmw-m4-ma-north-boston,96534985,$1 USD,12/17/2025 06:30 pm GMT+3:30,2018,BMW,M4,3.0L  6,6,WBS4Y9C56JA******,CERTIFICATE OF TITLE (P),"88,275 A",ACTUAL,MINOR DENT/SCRATCHES,"29,500 USD",0 USD,2355,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96534125/clean-title-2019-toyota-sienna-xle-ma-north-boston,96534125,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,TOYT,SIENNA XLE,3.5L  6,6,5TDYZ3DC4KS******,CERTIFICATE OF TITLE (P),"95,515 A",ACTUAL,MINOR DENT/SCRATCHES,"12,500 USD",0 USD,2389,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96531045/clean-title-2016-hyundai-sonata-sport-ny-syracuse,96531045,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,HYUN,SONATA SPO,2.4L  4,4,5NPE34AF3GH******,CERT OF TITLE-REBUILT SALVAGE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,51,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/96511665/salvage-2012-infiniti-g37-ny-albany,96511665,"9,654 USD",12/17/2025 06:30 pm GMT+3:30,2012,INFI,G37,3.7L  6,6,JN1CV6AR6CM******,MV-907A SALVAGE CERTIFICATE,"127,690 A",ACTUAL,FRONT END,200 USD,0 USD,11,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96511365/clean-title-2006-gmc-new-sierra-c1500-ma-freetown,96511365,$1 USD,12/17/2025 06:30 pm GMT+3:30,2006,GMC,NEW SIERRA,4.3L  6,6,3GTEC14X66G******,CERTIFICATE OF TITLE,0 E,EXEMPT,MECHANICAL,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/96500075/salvage-2015-jeep-renegade-limited-ny-long-island,96500075,"6,697 USD",12/17/2025 06:30 pm GMT+3:30,2015,JEP,RENEGADE L,2.4L  4,4,ZACCJBDT0FP******,MV-907A SALVAGE CERTIFICATE,"133,864 A",ACTUAL,REAR END,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96495245/clean-title-2013-toyota-highlander-base-nj-trenton,96495245,"2,628 USD",12/17/2025 06:30 pm GMT+3:30,2013,TOYT,HIGHLANDER,3.5L  6,6,5TDBK3EH3DS******,CERTIFICATE OF TITLE,"153,142 A",ACTUAL,SIDE,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/96481625/clean-title-2018-subaru-wrx-ma-north-boston,96481625,$1 USD,12/17/2025 06:30 pm GMT+3:30,2018,SUBA,WRX,2.0L  4,4,JF1VA1A61J9******,CERTIFICATE OF TITLE (P),"149,651 N",NOT ACTUAL,FRONT END,"6,200 USD",0 USD,2354,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96472635/clean-title-2024-hyundai-santa-fe-limited-ma-north-boston,96472635,$1 USD,12/17/2025 06:30 pm GMT+3:30,2024,HYUN,SANTA FE L,2.5L  4,4,5NMP44GLXRH******,CERTIFICATE OF TITLE (P),"74,414 A",ACTUAL,MINOR DENT/SCRATCHES,"21,500 USD",0 USD,2271,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96471455/clean-title-2017-hyundai-elantra-se-ma-freetown,96471455,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,HYUN,ELANTRA SE,2.0L  4,4,5NPD84LF8HH******,CERTIFICATE OF TITLE,"73,112 A",ACTUAL,MINOR DENT/SCRATCHES,525 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/96464045/clean-title-2010-audi-a4-premium-ma-north-boston,96464045,"5,877 USD",12/17/2025 06:30 pm GMT+3:30,2010,AUDI,A4 PREMIUM,2.0L  4,4,WAUBFAFL5AN******,CERTIFICATE OF TITLE (P),"130,845 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96457215/clean-title-2008-honda-odyssey-touring-ny-long-island,96457215,$1 USD,12/17/2025 06:30 pm GMT+3:30,2008,HOND,ODYSSEY TO,3.5L  6,6,5FNRL38868B******,CERTIFICATE OF TITLE,"142,480 E",EXEMPT,MINOR DENT/SCRATCHES,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96451345/salvage-2023-volkswagen-atlas-se-ny-albany,96451345,"31,334 USD",12/17/2025 06:30 pm GMT+3:30,2023,VOLK,ATLAS SE,3.6L  6,6,1V2HR2CA5PC******,MV-907A SALVAGE CERTIFICATE,"18,569 A",ACTUAL,FRONT END,"3,250 USD",0 USD,76,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96448705/salvage-2022-hyundai-santa-fe-sel-ny-albany,96448705,"18,824 USD",12/17/2025 06:30 pm GMT+3:30,2022,HYUN,SANTA FE S,2.5L  4,4,5NMS2DAJ6NH******,MV-907A SALVAGE CERTIFICATE,"54,668 A",ACTUAL,REAR END,"5,300 USD",0 USD,202,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96441715/clean-title-2014-ford-fusion-se-ma-freetown,96441715,"5,963 USD",12/17/2025 06:30 pm GMT+3:30,2014,FORD,FUSION SE,1.5L  4,4,3FA6P0HD0ER******,CERT OF TITLE-RECONSTRCTD COLL,"150,579 A",ACTUAL,SIDE,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/96423575/salvage-2018-nissan-rogue-s-nj-trenton,96423575,"12,161 USD",12/17/2025 06:30 pm GMT+3:30,2018,NISS,ROGUE S,2.5L  4,4,KNMAT2MVXJP******,CERT OF TITLE-SALVAGE,"74,498 A",ACTUAL,ALL OVER,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/96418575/clean-title-2004-toyota-tacoma-double-cab-ma-west-warren,96418575,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,TOYT,TACOMA DOU,3.4L  6,6,5TEHN72N74Z******,CERTIFICATE OF TITLE (P),"217,258 A",ACTUAL,REAR END,"2,150 USD",0 USD,59,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/96417345/clean-title-2018-infiniti-qx80-base-nj-trenton,96417345,"16,654 USD",12/17/2025 06:30 pm GMT+3:30,2018,INFI,QX80 BASE,5.6L  8,8,JN8AZ2NE0J9******,CERTIFICATE OF TITLE (P),0 N,NOT ACTUAL,NORMAL WEAR,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/96416395/salvage-2025-kia-ev9-wind-ma-north-boston,96416395,"50,529 USD",12/17/2025 06:30 pm GMT+3:30,2025,KIA,EV9 WIND,0,0,5XYAFFS50SG******,CERT OF TITLE-SALVAGE,"7,669 A",ACTUAL,SIDE,"10,700 USD",0 USD,30,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96411905/clean-title-2007-nissan-versa-s-ny-long-island,96411905,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,NISS,VERSA,1.8L  4,4,3N1BC13EX7L******,CERTIFICATE OF TITLE,"47,313 E",EXEMPT,MINOR DENT/SCRATCHES,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/96405625/clean-title-2017-lexus-gx-460-ma-north-boston,96405625,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,LEXS,GX 460,4.6L  8,8,JTJBM7FX9H5******,CERTIFICATE OF TITLE (P),"170,259 A",ACTUAL,MINOR DENT/SCRATCHES,"17,000 USD",0 USD,2279,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96405495/clean-title-2012-lexus-gx-460-ma-north-boston,96405495,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,LEXS,GX 460,4.6L  8,8,JTJBM7FX7C5******,CERTIFICATE OF TITLE (P),"202,004 A",ACTUAL,MINOR DENT/SCRATCHES,"9,800 USD",0 USD,2343,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96405055/clean-title-2019-kia-sorento-sx-ma-north-boston,96405055,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,KIA,SORENTO SX,3.3L  6,6,5XYPKDA58KG******,CERTIFICATE OF TITLE (P),"132,773 A",ACTUAL,MINOR DENT/SCRATCHES,"5,000 USD",0 USD,3320,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96387255/salvage-2017-hyundai-sonata-se-ny-albany,96387255,"9,114 USD",12/17/2025 06:30 pm GMT+3:30,2017,HYUN,SONATA SE,2.4L  4,4,5NPE24AF2HH******,MV-907A SALVAGE CERTIFICATE,"80,013 A",ACTUAL,FRONT END,200 USD,0 USD,2,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/96387065/clean-title-2011-subaru-legacy-2-5i-limited-ma-west-warren,96387065,"5,442 USD",12/17/2025 06:30 pm GMT+3:30,2011,SUBA,LEGACY 2.5,2.5L  4,4,4S3BMBK63B3******,CERT OF TITLE-RECONSTRCTD COLL,"150,536 A",ACTUAL,FRONT END,375 USD,0 USD,8,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/96379325/salvage-2016-audi-rs7-ma-north-boston,96379325,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,AUDI,RS7,4.0L  8,8,WUAW2BFC5GN******,CERT OF TITLE-SALVAGE (P),"83,064 A",ACTUAL,MINOR DENT/SCRATCHES,"5,200 USD",0 USD,87,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96377745/clean-title-2025-volvo-xc90-ultra-ma-north-boston,96377745,$1 USD,12/17/2025 06:30 pm GMT+3:30,2025,VOLV,XC90 ULTRA,2.0L  4,4,YV4062PF4S1******,CERTIFICATE OF TITLE (P),"19,867 A",ACTUAL,MINOR DENT/SCRATCHES,"5,300 USD",0 USD,86,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96376875/clean-title-2016-mercedes-benz-gle-350-ma-north-boston,96376875,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,MERZ,GLE 350,3.5L  6,6,4JGDA5JB5GA******,CERTIFICATE OF TITLE (P),"196,650 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,85,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96376195/clean-title-2020-land-rover-range-rover-sport-svr-ma-north-boston,96376195,$1 USD,12/17/2025 06:30 pm GMT+3:30,2020,LAND,RANGE ROVE,5.0L  8,8,SALWZ2RE7LA******,CERTIFICATE OF TITLE (P),"104,769 A",ACTUAL,MINOR DENT/SCRATCHES,"3,950 USD",0 USD,84,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96372775/clean-title-2020-land-rover-range-rover-evoque-s-ma-north-boston,96372775,$1 USD,12/17/2025 06:30 pm GMT+3:30,2020,LAND,RANGE ROVE,2.0L  4,4,SALZJ2FX9LH******,CERTIFICATE OF TITLE (P),"106,630 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,83,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/96372545/salvage-2015-nissan-sentra-s-pa-philadelphia-east-sublot,96372545,"3,933 USD",12/17/2025 06:30 pm GMT+3:30,2015,NISS,SENTRA S,1.8L  4,4,3N1AB7AP8FL******,CERT OF SALV-R=RECONSTRUCTED,"134,504 N",NOT ACTUAL,FRONT END,15 USD,0 USD,0,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
